@relation 'World Happiness Report 2024-weka.filters.unsupervised.attribute.NominalToBinary-R1'

@attribute 'Country name=Afghanistan' numeric
@attribute 'Country name=Albania' numeric
@attribute 'Country name=Algeria' numeric
@attribute 'Country name=Angola' numeric
@attribute 'Country name=Argentina' numeric
@attribute 'Country name=Armenia' numeric
@attribute 'Country name=Australia' numeric
@attribute 'Country name=Austria' numeric
@attribute 'Country name=Azerbaijan' numeric
@attribute 'Country name=Bahrain' numeric
@attribute 'Country name=Bangladesh' numeric
@attribute 'Country name=Belarus' numeric
@attribute 'Country name=Belgium' numeric
@attribute 'Country name=Belize' numeric
@attribute 'Country name=Benin' numeric
@attribute 'Country name=Bhutan' numeric
@attribute 'Country name=Bolivia' numeric
@attribute 'Country name=Bosnia and Herzegovina' numeric
@attribute 'Country name=Botswana' numeric
@attribute 'Country name=Brazil' numeric
@attribute 'Country name=Bulgaria' numeric
@attribute 'Country name=Burkina Faso' numeric
@attribute 'Country name=Burundi' numeric
@attribute 'Country name=Cambodia' numeric
@attribute 'Country name=Cameroon' numeric
@attribute 'Country name=Canada' numeric
@attribute 'Country name=Central African Republic' numeric
@attribute 'Country name=Chad' numeric
@attribute 'Country name=Chile' numeric
@attribute 'Country name=China' numeric
@attribute 'Country name=Colombia' numeric
@attribute 'Country name=Comoros' numeric
@attribute 'Country name=Congo (Brazzaville)' numeric
@attribute 'Country name=Congo (Kinshasa)' numeric
@attribute 'Country name=Costa Rica' numeric
@attribute 'Country name=Croatia' numeric
@attribute 'Country name=Cuba' numeric
@attribute 'Country name=Cyprus' numeric
@attribute 'Country name=Czechia' numeric
@attribute 'Country name=Denmark' numeric
@attribute 'Country name=Djibouti' numeric
@attribute 'Country name=Dominican Republic' numeric
@attribute 'Country name=Ecuador' numeric
@attribute 'Country name=Egypt' numeric
@attribute 'Country name=El Salvador' numeric
@attribute 'Country name=Estonia' numeric
@attribute 'Country name=Eswatini' numeric
@attribute 'Country name=Ethiopia' numeric
@attribute 'Country name=Finland' numeric
@attribute 'Country name=France' numeric
@attribute 'Country name=Gabon' numeric
@attribute 'Country name=Gambia' numeric
@attribute 'Country name=Georgia' numeric
@attribute 'Country name=Germany' numeric
@attribute 'Country name=Ghana' numeric
@attribute 'Country name=Greece' numeric
@attribute 'Country name=Guatemala' numeric
@attribute 'Country name=Guinea' numeric
@attribute 'Country name=Guyana' numeric
@attribute 'Country name=Haiti' numeric
@attribute 'Country name=Honduras' numeric
@attribute 'Country name=Hong Kong S.A.R. of China' numeric
@attribute 'Country name=Hungary' numeric
@attribute 'Country name=Iceland' numeric
@attribute 'Country name=India' numeric
@attribute 'Country name=Indonesia' numeric
@attribute 'Country name=Iran' numeric
@attribute 'Country name=Iraq' numeric
@attribute 'Country name=Ireland' numeric
@attribute 'Country name=Israel' numeric
@attribute 'Country name=Italy' numeric
@attribute 'Country name=Ivory Coast' numeric
@attribute 'Country name=Jamaica' numeric
@attribute 'Country name=Japan' numeric
@attribute 'Country name=Jordan' numeric
@attribute 'Country name=Kazakhstan' numeric
@attribute 'Country name=Kenya' numeric
@attribute 'Country name=Kosovo' numeric
@attribute 'Country name=Kuwait' numeric
@attribute 'Country name=Kyrgyzstan' numeric
@attribute 'Country name=Laos' numeric
@attribute 'Country name=Latvia' numeric
@attribute 'Country name=Lebanon' numeric
@attribute 'Country name=Lesotho' numeric
@attribute 'Country name=Liberia' numeric
@attribute 'Country name=Libya' numeric
@attribute 'Country name=Lithuania' numeric
@attribute 'Country name=Luxembourg' numeric
@attribute 'Country name=Madagascar' numeric
@attribute 'Country name=Malawi' numeric
@attribute 'Country name=Malaysia' numeric
@attribute 'Country name=Maldives' numeric
@attribute 'Country name=Mali' numeric
@attribute 'Country name=Malta' numeric
@attribute 'Country name=Mauritania' numeric
@attribute 'Country name=Mauritius' numeric
@attribute 'Country name=Mexico' numeric
@attribute 'Country name=Moldova' numeric
@attribute 'Country name=Mongolia' numeric
@attribute 'Country name=Montenegro' numeric
@attribute 'Country name=Morocco' numeric
@attribute 'Country name=Mozambique' numeric
@attribute 'Country name=Myanmar' numeric
@attribute 'Country name=Namibia' numeric
@attribute 'Country name=Nepal' numeric
@attribute 'Country name=Netherlands' numeric
@attribute 'Country name=New Zealand' numeric
@attribute 'Country name=Nicaragua' numeric
@attribute 'Country name=Niger' numeric
@attribute 'Country name=Nigeria' numeric
@attribute 'Country name=North Macedonia' numeric
@attribute 'Country name=Norway' numeric
@attribute 'Country name=Oman' numeric
@attribute 'Country name=Pakistan' numeric
@attribute 'Country name=Panama' numeric
@attribute 'Country name=Paraguay' numeric
@attribute 'Country name=Peru' numeric
@attribute 'Country name=Philippines' numeric
@attribute 'Country name=Poland' numeric
@attribute 'Country name=Portugal' numeric
@attribute 'Country name=Qatar' numeric
@attribute 'Country name=Romania' numeric
@attribute 'Country name=Russia' numeric
@attribute 'Country name=Rwanda' numeric
@attribute 'Country name=Saudi Arabia' numeric
@attribute 'Country name=Senegal' numeric
@attribute 'Country name=Serbia' numeric
@attribute 'Country name=Sierra Leone' numeric
@attribute 'Country name=Singapore' numeric
@attribute 'Country name=Slovakia' numeric
@attribute 'Country name=Slovenia' numeric
@attribute 'Country name=Somalia' numeric
@attribute 'Country name=Somaliland region' numeric
@attribute 'Country name=South Africa' numeric
@attribute 'Country name=South Korea' numeric
@attribute 'Country name=South Sudan' numeric
@attribute 'Country name=Spain' numeric
@attribute 'Country name=Sri Lanka' numeric
@attribute 'Country name=State of Palestine' numeric
@attribute 'Country name=Sudan' numeric
@attribute 'Country name=Suriname' numeric
@attribute 'Country name=Sweden' numeric
@attribute 'Country name=Switzerland' numeric
@attribute 'Country name=Syria' numeric
@attribute 'Country name=Taiwan Province of China' numeric
@attribute 'Country name=Tajikistan' numeric
@attribute 'Country name=Tanzania' numeric
@attribute 'Country name=Thailand' numeric
@attribute 'Country name=Togo' numeric
@attribute 'Country name=Trinidad and Tobago' numeric
@attribute 'Country name=Tunisia' numeric
@attribute 'Country name=Turkmenistan' numeric
@attribute 'Country name=Türkiye' numeric
@attribute 'Country name=Uganda' numeric
@attribute 'Country name=Ukraine' numeric
@attribute 'Country name=United Arab Emirates' numeric
@attribute 'Country name=United Kingdom' numeric
@attribute 'Country name=United States' numeric
@attribute 'Country name=Uruguay' numeric
@attribute 'Country name=Uzbekistan' numeric
@attribute 'Country name=Venezuela' numeric
@attribute 'Country name=Vietnam' numeric
@attribute 'Country name=Yemen' numeric
@attribute 'Country name=Zambia' numeric
@attribute 'Country name=Zimbabwe' numeric
@attribute year numeric
@attribute 'Log GDP per capita' numeric
@attribute 'Social support' numeric
@attribute 'Freedom to make life choices' numeric
@attribute Generosity numeric
@attribute 'Perceptions of corruption' numeric
@attribute 'Positive affect' numeric
@attribute 'Negative affect' numeric
@attribute 'Life Ladder Category' {Low,Medium,High}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.112618,0.37594,0.42392,-0.533355,-0.227316,0.284863,0.107434,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.142938,0.172957,0.480699,-0.680283,-0.216646,0.342128,0.249799,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.163639,0.311512,0.534871,-0.539484,-0.316277,0.511131,0.016058,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.120488,-0.177252,0.319668,-0.543122,-0.971177,0.368411,0.442313,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.176924,0.142371,0.444046,-0.340433,-0.724216,0.429504,0.113609,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0.197073,-0.087583,0.413567,-0.327004,-0.852399,0.365743,0.372974,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.213482,0.162096,0.481151,-0.433838,-0.783507,0.408702,-0.056457,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.125,-0.168442,0.475108,-0.503478,-0.382173,0.611187,0.746366,0.809127,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.166034,0.027988,-0.509676,-0.240802,0.186334,0.854893,0.204854,Low
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.875,-0.142082,-0.031342,-0.658265,-0.399973,0.016507,0.904277,0.179384,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,-0.148085,-0.344742,-0.172314,-0.46981,-0.14469,0.810664,-0.053051,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.625,-0.138394,0.030622,-0.241771,-0.241,0.042717,0.657327,-0.360338,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.106529,-0.102446,0.086478,-0.708668,-0.579554,0.871288,0.072753,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375,-0.085655,-0.308366,0.272525,-0.345075,-0.409797,0.630942,0.607953,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.067953,-0.207758,0.078891,-0.889173,-0.912971,0.981298,0.036997,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125,-0.055946,-0.021509,-0.261771,-0.770483,-0.822741,1.083276,0.372784,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063364,0.134738,0.14971,-0.499389,-0.793479,0.935989,0.519385,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,-0.078014,0.049881,0.378514,0.002809,-0.146008,0.877071,0.880911,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,-0.073784,0.091188,0.543537,-0.771603,-0.388207,0.793599,0.445862,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,-0.07706,0.106253,0.494398,-0.425287,0.192863,0.941693,0.56404,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.087253,-0.162407,0.294157,-0.504086,0.245207,0.529875,0.951947,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,-0.138334,-0.190472,0.288812,-0.719374,0.336628,0.559825,1.314919,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,-0.122402,-0.306292,0.251138,-0.3259,-0.143472,0.478859,1.205039,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,-0.112897,-0.058013,-0.063078,-0.311483,0.402471,0.693526,0.801368,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.105123,-0.326545,-0.203251,-0.431102,0.245267,0.609093,0.827501,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25,-0.247672,0.084297,0.232702,0,0,0.154676,0.712616,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.196269,-0.931057,-0.81548,-0.533175,0,-0.389597,0.796308,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.875,-0.169661,-0.601962,0,-0.362097,0.68867,-0.219965,0.331972,Low
